<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni_min data from 20241009 to 20241012</B><hr><pre>Selected parameters:
 1 BX, nT (GSE, GSM)
 2 BY, nT (GSM)
 3 BZ, nT (GSM)
 4 Vx Velocity,km/s
 5 Vy Velocity, km/s
 6 Vz Velocity, km/s
 7 Proton Density, n/cc
 8 Proton Temperature, K
 9 AE-index, nT
10 AL-index, nT
11 AU-index, nT
12 SYM/H, nT
13 Electric field, mV/m 

YYYY DOY HR MN      1       2       3       4       5       6      7        8     9    10    11    12     13 
2024 286  5 10   -2.38   -0.12    7.32  -561.8   -99.4   -53.4   0.69  367988.    47   -42     5   -70  -4.19
2024 286  5 11   -2.27   -0.71    7.16  -566.8  -106.7   -39.4   0.66  319726.    47   -42     5   -70  -4.14
2024 286  5 12   -2.06   -1.65    7.12  -567.5  -107.7   -37.5   0.66  313025.    47   -42     5   -70  -4.12
2024 286  5 13   -1.73   -1.71    7.11  -563.6   -69.3   -50.5   1.18  138928.    46   -41     5   -70  -4.05
2024 286  5 14   -1.50   -1.91    7.12  -563.7   -75.0   -62.5   1.11  112081.    50   -44     6   -69  -4.07
2024 286  5 15   -1.66   -1.95    7.10  -563.7   -76.8   -66.4   1.09  103494.    49   -43     6   -67  -4.07
2024 286  5 16   -2.36   -1.87    6.92  -550.9   -61.1   -34.4   0.97  158288.    55   -41    14   -66  -3.84
2024 286  5 17   -2.72   -1.90    6.72  -550.9   -61.1   -34.4   0.97  158288.    55   -42    13   -66  -3.73
2024 286  5 18   -2.39   -2.97    6.39  -553.7   -56.0   -24.8   0.92  186229.    46   -44     2   -66  -3.56
2024 286  5 19   -1.92   -2.67    6.66  -556.5   -52.0   -17.5   0.88  207363.    42   -39     3   -66  -3.72
2024 286  5 20   -2.00   -2.36    6.72  -564.6   -55.4   -25.5   1.06  180558.    41   -36     5   -65  -3.82
2024 286  5 21   -1.99   -2.47    6.68  -567.3   -51.5   -32.5   1.01  157355.    37   -30     7   -65  -3.81
2024 286  5 22   -1.96   -2.45    6.69  -568.0   -50.4   -34.4   0.99  151008.    27   -22     5   -65  -3.82
2024 286  5 23   -2.06   -2.45    6.61  -566.9   -48.6   -36.5   1.00  200028.    30   -25     5   -65  -3.77
2024 286  5 24   -2.14   -2.26    6.61  -566.9   -48.6   -36.5   1.00  200028.    42   -21    21   -66  -3.77
2024 286  5 25   -1.98   -2.41    6.53  -566.9   -48.6   -36.5   1.00  200028.    55   -30    25   -66  -3.72
2024 286  5 26   -1.98   -2.23    6.56  -564.4   -36.0   -34.1   1.06  199889.    58   -37    21   -66  -3.72
2024 286  5 27   -2.03   -2.19    6.53  -564.4   -36.0   -34.1   1.06  199889.    55   -38    17   -66  -3.70
2024 286  5 28   -2.05   -2.05    6.54  -571.0   -33.2   -40.3   1.06  192353.    45   -38     7   -65  -3.75
2024 286  5 29   -2.06   -2.01    6.48  -575.5   -31.4   -44.5   1.06  187296.    40   -33     7   -65  -3.75
2024 286  5 30   -1.94   -2.10    6.57 99999.9 99999.9 99999.9 999.99 9999999.    35   -30     5   -64 999.99
2024 286  5 31   -1.94   -2.13    6.56  -577.1   -28.7   -41.6   0.88  208251.    29   -26     3   -64  -3.80
2024 286  5 32   -1.92   -2.14    6.51  -577.1   -28.7   -41.6   0.88  208251.    37   -29     8   -63  -3.77
2024 286  5 33   -1.90   -1.90    6.14  -560.3   -32.7   -55.4   1.47  211387.    41   -21    20   -63  -3.46
2024 286  5 34   -2.21   -1.65    6.04  -560.5   -32.7   -55.3   1.47  210961.    45   -16    29   -64  -3.41
2024 286  5 35   -2.64   -1.39    5.73  -567.0   -30.9   -52.1   1.49  194158.    63   -27    36   -64  -3.27
2024 286  5 36   -2.88   -1.32    5.45  -567.0   -30.9   -52.1   1.49  194118.    63   -39    24   -64  -3.11
2024 286  5 37   -2.94   -1.22    5.47  -561.9   -57.8   -31.3   2.02  126464.    57   -42    15   -63  -3.09
2024 286  5 38   -2.72   -1.21    5.66  -561.9   -57.8   -31.3   2.02  126464.    44   -32    12   -62  -3.20
2024 286  5 39   -2.82   -0.99    5.69  -569.4   -34.8   -48.3   1.91  115008.    33   -29     4   -62  -3.26
2024 286  5 40   -2.80   -1.46    5.79  -569.4   -34.8   -48.3   1.91  115008.    32   -31     1   -62  -3.31
2024 286  5 41   -2.69   -1.66    5.70  -568.5   -26.9   -58.8   1.66  118035.    34   -31     3   -61  -3.26
2024 286  5 42   -2.51   -1.91    5.94  -568.6   -27.0   -58.7   1.66  118126.    41   -37     4   -60  -3.40
2024 286  5 43   -2.88   -1.65    5.93  -572.4   -32.2   -54.2   1.42  124645.    40   -36     4   -59  -3.41
2024 286  5 44   -2.65   -1.58    6.18  -572.3   -32.1   -46.2   1.48  104914.    43   -30    13   -59  -3.55
2024 286  5 45   -2.58   -1.66    6.30  -571.2   -30.8   -43.4   1.43  128475.    51   -25    26   -59  -3.61
2024 286  5 46   -2.41   -1.64    6.40  -573.0   -39.8   -38.2   1.54  129204.    54   -25    29   -60  -3.68
2024 286  5 47   -2.45   -1.58    6.35  -573.3   -41.6   -40.8   1.54   96656.    47   -27    20   -60  -3.66
2024 286  5 48   -2.35   -1.28    6.29  -575.5   -41.6   -33.5   2.09  118467.    46   -26    20   -60  -3.63
2024 286  5 49   -2.92   -1.17    6.05  -576.8   -39.8   -39.1   1.83   92214.    44   -25    19   -60  -3.51
2024 286  5 50   -2.87   -1.45    6.15  -580.0   -40.0   -38.4   1.73   91818.    37   -24    13   -60  -3.58
2024 286  5 51   -3.00   -1.30    6.11  -580.6   -40.4   -38.5   1.75   94752.    50   -27    23   -60  -3.56
2024 286  5 52   -3.03   -1.32    6.01  -579.8   -40.6   -41.0   1.80   93442.    50   -24    26   -60  -3.50
2024 286  5 53   -3.03   -1.09    5.94  -577.2   -36.4   -39.1   1.77   83878.    53   -38    15   -59  -3.44
2024 286  5 54   -2.54   -1.23    5.99  -577.2   -36.4   -39.1   1.77   83862.    42   -32    10   -59  -3.47
2024 286  5 55   -2.63   -1.11    5.89  -571.6   -42.4   -34.6   2.29   84670.    34   -26     8   -59  -3.38
2024 286  5 56   -2.79   -0.91    5.89  -571.6   -42.4   -34.6   2.29   84670.    24   -22     2   -60  -3.38
2024 286  5 57   -2.66   -1.06    6.08 99999.9 99999.9 99999.9 999.99 9999999.    38   -31     7   -60 999.99
2024 286  5 58   -2.60   -1.48    5.96  -575.5   -44.2   -22.1   2.07   90796.    40   -36     4   -59  -3.44
2024 286  5 59   -2.56   -1.83    5.96  -577.6   -37.7   -23.4   2.14   82620.    30   -30     0   -59  -3.45
2024 286  6  0   -2.53   -2.75    5.69  -577.0   -41.9   -25.8   2.29   75957.    34   -32     2   -58  -3.30
2024 286  6  1   -2.39   -3.36    5.47  -571.2   -41.3   -13.4   2.35   77424.    30   -29     1   -59  -3.13
2024 286  6  2   -2.56   -3.47    5.39  -570.5   -40.9   -11.8   2.36   77626.    31   -30     1   -59  -3.08
2024 286  6  3   -2.70   -3.27    5.46  -572.4   -36.7   -23.6   2.17   72847.    28   -25     3   -59  -3.13
2024 286  6  4   -2.42   -3.54    5.38  -572.4   -36.8   -23.6   2.17   72677.    30   -25     5   -58  -3.09
2024 286  6  5   -2.35   -3.68    5.29  -572.2   -40.7   -25.9   2.36   64598.    39   -28    11   -57  -3.04
2024 286  6  6   -2.71   -3.48    5.31  -572.2   -41.0   -26.1   2.38   63982.    50   -31    19   -57  -3.05
2024 286  6  7   -3.67   -4.56    1.28  -563.1   -43.2   -13.7   1.90   63667.    44   -26    18   -57  -0.72
2024 286  6  8   -4.15   -5.18   -1.25  -563.3   -40.0   -15.3   1.95   56967.    34   -20    14   -58   0.71
2024 286  6  9   -4.43   -4.52   -2.17  -564.2   -28.7   -21.1   2.12   33517.    31   -22     9   -58   1.23
2024 286  6 10   -4.60   -4.41   -2.40  -556.2   -23.0   -16.4   2.74   25958.    37   -26    11   -58   1.34
2024 286  6 11   -4.88   -4.56   -1.30  -556.2   -23.0   -16.4   2.74   25949.    37   -30     7   -59   0.72
2024 286  6 12   -5.22   -4.32   -0.76  -557.2   -33.7   -14.2   2.63   35197.    30   -26     4   -59   0.42
2024 286  6 13   -5.30   -4.31   -0.48  -557.2   -32.9   -13.3   2.63   33640.    34   -29     5   -59   0.27
2024 286  6 14   -5.32   -4.47    0.06  -557.2   -29.5    -9.2   2.64   26902.    31   -27     4   -58  -0.03
2024 286  6 15   -5.19   -4.69    0.29  -561.8   -35.5   -15.5   2.54   23680.    31   -26     5   -59  -0.16
2024 286  6 16   -5.13   -4.74    1.04  -561.8   -35.5   -15.5   2.54   23671.    27   -23     4   -59  -0.59
2024 286  6 17   -5.20   -4.63    1.20  -559.9   -22.9    -8.1   3.04   21383.    30   -26     4   -59  -0.67
2024 286  6 18   -5.01   -4.96    1.06  -559.9   -22.9    -8.1   3.04   21383.    42   -30    12   -59  -0.59
2024 286  6 19   -5.10   -4.84    1.20 99999.9 99999.9 99999.9 999.99 9999999.    44   -29    15   -59 999.99
2024 286  6 20   -5.18   -4.75    1.28  -563.0   -33.4   -21.6   2.55   24956.    37   -26    11   -59  -0.72
2024 286  6 21   -5.13   -4.90    1.15  -563.0   -33.4   -21.6   2.55   24956.    28   -24     4   -59  -0.65
2024 286  6 22   -5.14   -4.94    1.14  -564.8   -23.3   -19.4   2.28   19733.    27   -23     4   -59  -0.64
2024 286  6 23   -5.09   -4.97    1.29  -564.8   -23.3   -19.4   2.28   19733.    34   -25     9   -59  -0.73
2024 286  6 24   -5.02   -4.94    1.59  -564.8   -23.3   -19.4   2.28   19733.    37   -23    14   -58  -0.90
2024 286  6 25   -4.83   -4.99    2.01 99999.9 99999.9 99999.9 999.99 9999999.    38   -19    19   -59 999.99
2024 286  6 26   -4.99   -4.91    1.93  -561.5   -39.8   -17.5   2.01   23718.    52   -20    32   -59  -1.09
2024 286  6 27   -4.81   -4.96    2.00  -561.5   -39.8   -17.5   2.01   23718.    52   -21    31   -59  -1.13
2024 286  6 28   -4.78   -4.98    1.66  -564.4   -35.3   -24.1   2.31   22326.    54   -25    29   -58  -0.94
2024 286  6 29   -4.50   -4.90    1.43  -564.4   -35.3   -24.1   2.31   22326.    52   -24    28   -58  -0.81
2024 286  6 30   -4.25   -5.01    1.83 99999.9 99999.9 99999.9 999.99 9999999.    38   -24    14   -58 999.99
2024 286  6 31   -3.35   -5.36    3.14  -560.8   -43.6   -17.6   2.11   33525.    39   -24    15   -58  -1.77
2024 286  6 32   -3.59   -5.40    2.65  -561.2   -43.3   -18.3   2.15   32516.    49   -25    24   -58  -1.49
2024 286  6 33   -3.93   -5.09    2.55  -562.9   -40.8   -22.1   2.36   23141.    53   -22    31   -58  -1.44
2024 286  6 34   -3.80   -4.83    3.15  -561.6   -33.5   -16.8   2.25   23113.    52   -23    29   -58  -1.77
2024 286  6 35   -3.67   -4.84    3.30  -561.2   -39.0   -17.6   2.67   20706.    59   -27    32   -58  -1.86
2024 286  6 36   -3.46   -4.84    3.64  -559.6   -27.6   -13.4   2.46   19745.    69   -28    41   -58  -2.04
2024 286  6 37   -3.35   -4.78    3.70  -558.8   -22.0   -11.3   2.35   19277.    64   -30    34   -57  -2.07
2024 286  6 38   -3.29   -4.82    3.65  -553.4   -36.5    -3.5   2.65   20505.    44   -28    16   -58  -2.02
2024 286  6 39   -3.51   -4.58    3.94  -553.5   -36.3    -3.5   2.64   20505.    32   -26     6   -58  -2.19
2024 286  6 40   -3.25   -4.42    4.42  -554.4   -33.1    -2.8   2.43   20505.    29   -29     0   -58  -2.45
2024 286  6 41   -3.32   -4.40    4.32  -554.8   -37.0     3.6   2.41   19168.    33   -27     6   -58  -2.40
2024 286  6 42   -3.03   -4.15    4.77  -554.9   -38.1     5.3   2.41   18804.    41   -28    13   -58  -2.65
2024 286  6 43   -2.81   -3.97    5.02  -549.9   -34.4     8.3   2.05   26833.    58   -24    34   -58  -2.77
2024 286  6 44   -2.97   -3.80    4.96  -550.2   -34.6     8.4   2.08   26510.    70   -37    33   -59  -2.73
2024 286  6 45   -2.85   -3.87    4.92  -553.6   -37.0     9.0   2.33   23367.    63   -44    19   -60  -2.73
2024 286  6 46   -2.75   -3.68    5.12  -553.4   -38.1     4.7   2.36   23219.    54   -41    13   -59  -2.84
2024 286  6 47   -2.53   -3.53    5.36  -552.7   -41.0    -7.0   2.47   22840.    54   -42    12   -59  -2.97
2024 286  6 48   -2.26   -3.39    5.55  -552.7   -41.0    -7.0   2.47   22840.    54   -43    11   -58  -3.08
2024 286  6 49   -2.11   -3.03    5.77  -545.2   -47.2   -16.6   2.50   20886.    48   -40     8   -57  -3.16
2024 286  6 50   -1.70   -2.82    6.07  -545.1   -47.2   -16.4   2.50   20922.    32   -30     2   -57  -3.32
2024 286  6 51   -1.58   -2.68    5.96  -534.3   -43.3     7.7   2.50   25201.    56   -33    23   -57  -3.20
2024 286  6 52   -1.66   -2.17    5.32  -520.3   -20.7    21.2   1.99   74381.    59   -37    22   -58  -2.77
2024 286  6 53   -1.93   -2.42    5.30  -511.0    -7.4    25.5   1.06  146594.    54   -33    21   -59  -2.71
2024 286  6 54   -2.63   -2.98    5.10  -529.0   -29.4    -1.1   0.39  262102.    57   -37    20   -60  -2.70
2024 286  6 55   -2.53   -3.30    5.06  -529.0   -29.4    -1.1   0.39  262102.    51   -40    11   -61  -2.68
2024 286  6 56   -2.87   -3.39    4.86  -529.5   -18.1    -5.1   0.32  241117.    50   -46     4   -62  -2.57
2024 286  6 57   -3.00   -3.14    4.90  -529.3   -18.0    -4.9   0.32  241166.    51   -48     3   -63  -2.60
2024 286  6 58   -2.90   -3.07    4.95  -518.0   -14.9     4.7   0.31  243414.    36   -35     1   -64  -2.57
2024 286  6 59   -2.89   -2.93    4.92  -518.0   -14.9     4.7   0.31  243414.    46   -31    15   -66  -2.55
2024 286  7  0   -2.98   -2.85    4.82 99999.9 99999.9 99999.9 999.99 9999999.    75   -50    25   -68 999.99
2024 286  7  1   -3.43   -3.12    4.56  -513.0   -18.1   -13.8   0.33  282970.    85   -83     2   -70  -2.34
2024 286  7  2   -2.95   -3.08    4.93  -513.0   -18.1   -13.8   0.33  282970.    99  -101    -2   -72  -2.53
2024 286  7  3   -2.65   -2.78    5.23  -529.2   -66.1     2.6   0.30  210172.   133  -130     3   -73  -2.79
2024 286  7  4   -2.24   -2.61    5.31  -526.0   -48.2     1.5   0.32  210737.   191  -184     7   -74  -2.81
2024 286  7  5   -2.37   -2.16    5.45  -538.4   -39.7     2.1   0.36  227850.   201  -194     7   -73  -2.94
2024 286  7  6   -2.19   -2.31    5.51  -524.8   -30.6    16.2   0.38  193591.   151  -144     7   -73  -2.90
2024 286  7  7   -2.09   -2.25    5.44  -524.3   -30.4    16.5   0.38  192585.    89   -81     8   -72  -2.86
2024 286  7  8   -1.97   -2.10    5.48  -523.6   -31.0    13.5   0.37  182322.    65   -58     7   -71  -2.88
2024 286  7  9   -2.08   -2.08    5.57  -522.0   -32.5     3.0   0.34  152416.   108   -73    35   -70  -2.91
2024 286  7 10   -2.09   -2.80    5.22  -529.3   -28.3     6.9   0.35  226869.   129   -82    47   -69  -2.77
2024 286  7 11   -1.89   -2.42    5.18  -545.3   -25.6   -13.3   0.45  227740.   127   -90    37   -68  -2.83
2024 286  7 12   -2.15   -2.29    5.11  -546.4   -25.5   -15.0   0.46  226525.    97   -88     9   -68  -2.80
2024 286  7 13   -2.35   -2.29    5.08 99999.9 99999.9 99999.9 999.99 9999999.    58   -72   -14   -68 999.99
2024 286  7 14   -2.65   -2.24    4.92 99999.9 99999.9 99999.9 999.99 9999999.    31   -47   -16   -67 999.99
2024 286  7 15   -2.42   -2.38    4.99  -537.2   -26.0   -33.2   0.37  259818.    27   -43   -16   -67  -2.69
2024 286  7 16   -2.29   -2.47    5.07  -539.0   -19.4   -23.1   0.36  249575.    38   -42    -4   -67  -2.74
2024 286  7 17   -2.29   -2.04    5.05  -543.8   -10.4   -10.9   0.36  238147.    41   -35     6   -67  -2.75
2024 286  7 18   -2.71   -2.00    4.80  -538.7   -27.1   -26.6   0.41  210030.    61   -37    24   -66  -2.59
2024 286  7 19   -2.41   -1.79    5.24  -538.7   -27.1   -26.6   0.41  210030.    78   -38    40   -66  -2.83
2024 286  7 20   -2.36   -2.04    4.78  -538.7   -27.1   -26.6   0.41  210030.    84   -40    44   -66  -2.58
2024 286  7 21   -2.02   -2.12    4.87 99999.9 99999.9 99999.9 999.99 9999999.    70   -39    31   -65 999.99
2024 286  7 22   -1.59   -2.13    4.99  -513.8   -25.1   -26.3   0.56  249981.    53   -39    14   -65  -2.57
2024 286  7 23   -1.38   -2.03    4.95  -513.8   -25.1   -26.3   0.56  249981.    38   -41    -3   -65  -2.55
2024 286  7 24   -1.67   -2.91    4.01  -516.7   -31.6   -56.0   0.97  115166.    33   -42    -9   -65  -2.09
2024 286  7 25   -1.34   -2.76    4.36  -516.7   -31.6   -56.0   0.97  115166.    29   -39   -10   -64  -2.27
2024 286  7 26   -1.00   -1.42    5.04  -512.5   -22.1   -41.6   0.92  157197.    28   -38   -10   -63  -2.60
2024 286  7 27   -0.87   -1.43    5.00  -506.3   -15.5   -21.4   0.88  204002.    29   -36    -7   -62  -2.54
2024 286  7 28   -1.43   -2.13    4.71  -505.8   -23.8   -20.8   0.93  190416.    48   -35    13   -62  -2.39
2024 286  7 29   -1.32   -2.77    4.64  -522.7   -22.2   -40.1   0.87  218890.    69   -37    32   -62  -2.43
2024 286  7 30   -0.95   -1.97    5.57  -522.7   -22.2   -40.1   0.87  218890.    84   -40    44   -61  -2.92
2024 286  7 31   -1.31   -2.04    4.78  -525.8   -28.2   -56.0   0.90  204858.    87   -44    43   -62  -2.53
2024 286  7 32   -0.27   -0.85    5.51  -519.9   -17.7   -47.7   0.80  236230.    74   -49    25   -62  -2.88
2024 286  7 33   -3.14   -3.69    2.83  -511.4    -2.6   -35.6   0.65  281574.    50   -50     0   -62  -1.45
2024 286  7 34   -3.05   -4.07    2.25  -540.7   -38.7   -56.3   0.77  111034.    52   -51     1   -63  -1.23
2024 286  7 35   -3.02   -4.37    2.18  -540.7   -38.7   -56.3   0.77  111034.    55   -53     2   -63  -1.19
2024 286  7 36   -3.05   -4.32    1.97  -540.7   -38.7   -56.3   0.77  111034.    54   -50     4   -63  -1.07
2024 286  7 37   -3.16   -4.68    2.01 99999.9 99999.9 99999.9 999.99 9999999.    54   -49     5   -63 999.99
2024 286  7 38   -3.27   -2.86    3.94  -539.1   -52.0   -50.1   0.49  290406.    49   -45     4   -64  -2.14
2024 286  7 39   -0.83   -2.01    5.52  -541.2   -48.6   -67.5   0.54  261345.    42   -39     3   -63  -3.02
2024 286  7 40   -0.50   -1.89    5.71  -546.3   -27.1   -66.4   0.42  417038.    60   -35    25   -64  -3.15
2024 286  7 41   -0.43   -1.63    5.22  -544.4   -20.5   -64.3   0.43  458108.    85   -41    44   -64  -2.87
2024 286  7 42   -1.44   -2.01    4.88 99999.9 99999.9 99999.9 999.99 9999999.    92   -50    42   -65 999.99
2024 286  7 43   -1.92   -1.78    4.83  -533.1   -16.5   -57.7   0.40  433315.    88   -59    29   -66  -2.59
2024 286  7 44   -2.31   -1.65    4.74  -533.1   -16.5   -57.7   0.40  433315.    65   -62     3   -66  -2.54
2024 286  7 45   -2.05   -2.07    4.55  -539.7   -14.9   -68.9   0.43  490704.    48   -61   -13   -67  -2.48
2024 286  7 46    0.49   -3.14    5.33  -539.7   -14.9   -68.9   0.43  490704.    48   -60   -12   -67  -2.90
2024 286  7 47   -0.61   -2.41    5.72 99999.9 99999.9 99999.9 999.99 9999999.    59   -72   -13   -67 999.99
2024 286  7 48    0.07   -3.01    5.15 99999.9 99999.9 99999.9 999.99 9999999.    51   -65   -14   -67 999.99
2024 286  7 49   -1.84   -2.91    5.56 99999.9 99999.9 99999.9 999.99 9999999.    48   -62   -14   -67 999.99
2024 286  7 50   -0.99   -3.64    5.03  -522.5   -19.2   -50.4   0.35  309392.    52   -65   -13   -67  -2.64
2024 286  7 51   -2.11   -1.27    4.73  -524.4   -14.1   -52.5   0.35  326892.    53   -65   -12   -66  -2.50
2024 286  7 52   -2.29   -1.37    4.55  -540.8    -5.1   -66.5   0.82  227934.    49   -58    -9   -66  -2.48
2024 286  7 53   -1.55   -2.66    5.19  -540.8    -5.1   -66.5   0.82  227934.    40   -51   -11   -65  -2.83
2024 286  7 54   -2.75   -1.79    5.09  -540.8    -5.1   -66.5   0.82  227934.    38   -45    -7   -64  -2.77
2024 286  7 55   -1.38   -3.30    5.33  -511.9   -63.9   -62.3   0.77   70910.    37   -46    -9   -63  -2.77
2024 286  7 56   -1.65   -3.17    5.85  -514.3   -70.9   -59.8   0.99   50403.    47   -50    -3   -62  -3.06
2024 286  7 57   -1.71   -2.64    6.03  -513.1   -91.9   -59.6   1.00   42072.    50   -54    -4   -61  -3.16
2024 286  7 58   -1.50   -2.35    5.75  -512.8   -94.3   -59.7   0.99   41911.    42   -52   -10   -60  -3.02
2024 286  7 59   -1.18   -2.65    5.43 99999.9 99999.9 99999.9 999.99 9999999.    37   -46    -9   -59 999.99
2024 286  8  0   -1.57   -2.08    5.65  -493.2   -57.8   -55.9   1.47  100809.    36   -40    -4   -59  -2.82
2024 286  8  1   -2.13   -2.86    5.75  -501.8   -57.8   -52.1   1.40   88801.    42   -38     4   -59  -2.92
2024 286  8  2   -2.66   -2.52    4.75  -517.7   -51.5   -52.1   1.09   74368.    43   -36     7   -60  -2.48
2024 286  8  3   -2.83   -2.29    4.67  -514.3   -40.6   -65.8   0.83   92967.    46   -36    10   -60  -2.43
2024 286  8  4   -2.77   -2.01    5.26 99999.9 99999.9 99999.9 999.99 9999999.    51   -41    10   -61 999.99
2024 286  8  5   -2.65   -1.91    4.86 99999.9 99999.9 99999.9 999.99 9999999.    58   -48    10   -61 999.99
2024 286  8  6   -1.13   -3.66    5.39  -501.1   -76.0   -67.2   1.08   63354.    57   -49     8   -62  -2.76
2024 286  8  7   -0.79   -4.16    5.14  -501.1   -76.0   -67.2   1.08   63354.    60   -53     7   -62  -2.63
2024 286  8  8   -1.37   -3.80    5.33 99999.9 99999.9 99999.9 999.99 9999999.    60   -56     4   -62 999.99
2024 286  8  9   -1.44   -3.23    5.37  -508.7   -75.0   -79.2   1.18   96317.    54   -54     0   -63  -2.79
2024 286  8 10   -1.97   -2.04    5.05  -508.7   -75.0   -79.2   1.18   96317.    54   -58    -4   -63  -2.63
2024 286  8 11   -2.07   -2.32    5.81  -510.8   -25.5   -69.3   1.15  112803.    56   -64    -8   -62  -3.00
2024 286  8 12   -2.31   -2.35    6.18  -510.8   -25.5   -69.3   1.15  112803.    53   -62    -9   -62  -3.19
2024 286  8 13   -1.83   -2.39    5.62  -512.3   -50.1   -58.7   0.90  114481.    43   -51    -8   -61  -2.91
2024 286  8 14   -0.83   -2.58    5.10  -512.3   -50.1   -58.7   0.90  114481.    40   -43    -3   -61  -2.64
2024 286  8 15   -1.28   -2.22    5.89  -525.2   -31.2   -52.0   0.87   97625.    49   -45     4   -62  -3.11
2024 286  8 16   -1.19   -1.91    5.50  -525.2   -31.2   -52.0   0.87   97625.    55   -53     2   -63  -2.91
2024 286  8 17   -1.29   -1.80    5.37  -518.8   -29.0   -42.7   0.96  127880.    49   -55    -6   -63  -2.80
2024 286  8 18   -1.43   -1.46    5.20  -513.8   -15.1   -39.9   1.06  155860.    52   -57    -5   -64  -2.68
2024 286  8 19   -2.07   -1.83    5.10  -516.1    -4.9   -49.4   1.06  149703.    55   -56    -1   -64  -2.64
2024 286  8 20   -2.18   -2.22    5.12  -514.9    -2.1   -59.8   1.10  160648.    59   -56     3   -63  -2.65
2024 286  8 21   -2.19   -2.13    4.95  -513.7    -4.8   -53.8   0.96  180835.    57   -53     4   -63  -2.56
2024 286  8 22   -2.12   -2.16    4.74  -513.7    -5.1   -54.1   0.94  189418.    51   -49     2   -62  -2.45
2024 286  8 23   -2.06   -1.90    4.81  -514.3    -5.6   -59.4   0.84  234718.    50   -49     1   -62  -2.49
2024 286  8 24   -1.95   -1.95    4.81  -515.5     6.9   -60.2   0.80  279114.    55   -47     8   -62  -2.50
2024 286  8 25   -2.11   -2.15    4.69  -515.6     7.8   -60.3   0.80  282474.    58   -45    13   -62  -2.44
2024 286  8 26   -1.85   -1.81    4.69 99999.9 99999.9 99999.9 999.99 9999999.    62   -45    17   -62 999.99
2024 286  8 27   -1.65   -1.63    4.83  -525.5   -22.4   -74.4   0.55  408490.    56   -48     8   -62  -2.57
2024 286  8 28   -1.68   -1.52    4.54  -521.4   -13.8   -64.5   0.58  402171.    43   -44    -1   -63  -2.39
2024 286  8 29   -1.61   -1.35    4.88  -516.7    -1.4   -54.3   0.62  394076.    39   -43    -4   -64  -2.54
2024 286  8 30   -1.81   -1.29    4.65  -517.0     8.8   -57.5   0.64  388906.    45   -49    -4   -64  -2.42
2024 286  8 31   -1.95   -1.77    4.01  -533.5    10.5   -43.5   0.64  352791.    59   -61    -2   -65  -2.15
2024 286  8 32   -2.06   -2.16    3.77  -533.6     9.9   -43.4   0.64  352234.    67   -71    -4   -65  -2.02
2024 286  8 33   -1.95   -2.16    3.39 99999.9 99999.9 99999.9 999.99 9999999.    69   -75    -6   -65 999.99
2024 286  8 34   -2.16   -2.09    3.54  -531.6    -4.8   -60.3   0.73  360384.    64   -70    -6   -65  -1.89
2024 286  8 35   -1.79   -1.73    4.14  -529.7    -1.9   -62.0   0.71  361630.    57   -63    -6   -65  -2.21
2024 286  8 36   -1.54   -1.18    4.38  -520.6    13.3   -70.9   0.63  378768.    54   -60    -6   -64  -2.30
2024 286  8 37   -1.49   -0.83    4.39  -514.0    34.2   -82.2   0.63  471722.    52   -59    -7   -64  -2.29
2024 286  8 38   -1.27   -0.69    3.77  -516.6    24.1   -71.5   0.55  390744.    48   -57    -9   -64  -1.97
2024 286  8 39   -1.26   -0.68    3.51  -515.5    29.4   -78.5   0.59  425141.    52   -55    -3   -64  -1.83
2024 286  8 40   -1.03   -0.62    4.06  -513.3    40.6   -93.2   0.68  499680.    53   -51     2   -64  -2.12
2024 286  8 41   -0.88   -0.78    4.20  -502.0    36.4   -82.7   0.64  417427.    56   -50     6   -64  -2.14
2024 286  8 42   -1.08   -1.27    3.97  -501.9    36.4   -82.6   0.64  416784.    59   -52     7   -64  -2.02
2024 286  8 43   -1.85   -1.55    3.71  -507.2    43.2   -95.9   0.74  437360.    60   -57     3   -65  -1.92
2024 286  8 44   -2.35   -1.82    3.71  -506.2    43.4   -95.8   0.72  445136.    56   -61    -5   -64  -1.92
2024 286  8 45   -2.37   -1.60    3.94  -504.8    43.7   -95.4   0.70  455579.    56   -67   -11   -64  -2.03
2024 286  8 46   -2.59   -1.79    3.86  -513.5    46.6  -104.4   0.70  321257.    58   -66    -8   -64  -2.03
2024 286  8 47   -2.50   -1.80    3.88  -513.5    46.6  -104.4   0.70  321257.    55   -63    -8   -63  -2.04
2024 286  8 48   -2.63   -1.80    3.76  -511.1    53.1  -105.3   0.74  349940.    50   -61   -11   -62  -1.97
2024 286  8 49   -2.56   -2.27    3.36  -509.9    53.4  -110.9   0.75  355171.    48   -57    -9   -62  -1.76
2024 286  8 50   -2.22   -3.00    2.68  -507.4    50.0  -128.5   0.78  363995.    44   -53    -9   -62  -1.41
2024 286  8 51   -2.01   -3.16    2.47  -506.6    46.7  -128.4   0.85  310472.    41   -49    -8   -61  -1.30
2024 286  8 52   -2.26   -2.76    2.55  -508.5    49.1  -125.3   0.81  330954.    51   -47     4   -61  -1.34
